"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/14/2023","AQS","350010029","21","6.4","ug/m3 LC","36","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/15/2023","AQS","350010029","21","4.3","ug/m3 LC","24","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/16/2023","AQS","350010029","21","1.5","ug/m3 LC","8","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/17/2023","AQS","350010029","21","4.5","ug/m3 LC","25","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/18/2023","AQS","350010029","21","3.6","ug/m3 LC","20","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/19/2023","AQS","350010029","21","5.6","ug/m3 LC","31","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/20/2023","AQS","350010029","21","4.9","ug/m3 LC","27","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/21/2023","AQS","350010029","21","6.7","ug/m3 LC","37","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/22/2023","AQS","350010029","21","8.4","ug/m3 LC","47","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/25/2023","AQS","350010029","21","4.6","ug/m3 LC","26","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/26/2023","AQS","350010029","21","4.8","ug/m3 LC","27","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/27/2023","AQS","350010029","21","4.8","ug/m3 LC","27","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/28/2023","AQS","350010029","21","8","ug/m3 LC","44","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/29/2023","AQS","350010029","21","8.4","ug/m3 LC","47","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/30/2023","AQS","350010029","21","9.7","ug/m3 LC","52","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/31/2023","AQS","350010029","21","2","ug/m3 LC","11","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/01/2023","AQS","350010029","21","5.9","ug/m3 LC","33","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/02/2023","AQS","350010029","21","5","ug/m3 LC","28","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/03/2023","AQS","350010029","21","7.6","ug/m3 LC","42","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/04/2023","AQS","350010029","21","12.2","ug/m3 LC","57","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/05/2023","AQS","350010029","21","3.3","ug/m3 LC","18","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/06/2023","AQS","350010029","21","4.4","ug/m3 LC","24","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/07/2023","AQS","350010029","21","6.8","ug/m3 LC","38","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/08/2023","AQS","350010029","21","5.4","ug/m3 LC","30","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/09/2023","AQS","350010029","21","4.3","ug/m3 LC","24","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/10/2023","AQS","350010029","21","5.5","ug/m3 LC","31","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/11/2023","AQS","350010029","21","7","ug/m3 LC","39","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/12/2023","AQS","350010029","21","6.6","ug/m3 LC","37","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/13/2023","AQS","350010029","21","4.5","ug/m3 LC","25","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/14/2023","AQS","350010029","21","5.4","ug/m3 LC","30","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/15/2023","AQS","350010029","21","7.4","ug/m3 LC","41","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/16/2023","AQS","350010029","21","8.4","ug/m3 LC","47","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/17/2023","AQS","350010029","21","6.7","ug/m3 LC","37","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/18/2023","AQS","350010029","21","6.2","ug/m3 LC","34","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/19/2023","AQS","350010029","21","9.5","ug/m3 LC","52","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/20/2023","AQS","350010029","21","6.3","ug/m3 LC","35","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/21/2023","AQS","350010029","21","4.1","ug/m3 LC","23","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/22/2023","AQS","350010029","21","9.5","ug/m3 LC","52","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/23/2023","AQS","350010029","21","8.2","ug/m3 LC","46","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/24/2023","AQS","350010029","21","5.2","ug/m3 LC","29","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/25/2023","AQS","350010029","21","6.7","ug/m3 LC","37","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/26/2023","AQS","350010029","21","3.3","ug/m3 LC","18","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/27/2023","AQS","350010029","21","5.6","ug/m3 LC","31","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/28/2023","AQS","350010029","21","12.6","ug/m3 LC","58","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/29/2023","AQS","350010029","21","4.3","ug/m3 LC","24","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/30/2023","AQS","350010029","21","8.9","ug/m3 LC","49","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/01/2023","AQS","350010029","21","7.2","ug/m3 LC","40","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/02/2023","AQS","350010029","21","12.1","ug/m3 LC","57","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/03/2023","AQS","350010029","21","6.4","ug/m3 LC","36","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/04/2023","AQS","350010029","21","5.6","ug/m3 LC","31","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/05/2023","AQS","350010029","21","7.2","ug/m3 LC","40","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/06/2023","AQS","350010029","21","4.3","ug/m3 LC","24","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/07/2023","AQS","350010029","21","3.8","ug/m3 LC","21","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/08/2023","AQS","350010029","21","4.5","ug/m3 LC","25","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/09/2023","AQS","350010029","21","6.1","ug/m3 LC","34","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/10/2023","AQS","350010029","21","18.1","ug/m3 LC","68","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/11/2023","AQS","350010029","21","7.3","ug/m3 LC","41","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/12/2023","AQS","350010029","21","13.5","ug/m3 LC","59","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/13/2023","AQS","350010029","21","43","ug/m3 LC","119","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/14/2023","AQS","350010029","21","2.5","ug/m3 LC","14","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/15/2023","AQS","350010029","21","2.7","ug/m3 LC","15","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/16/2023","AQS","350010029","21","3.1","ug/m3 LC","17","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/17/2023","AQS","350010029","21","3.5","ug/m3 LC","19","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/18/2023","AQS","350010029","21","3.6","ug/m3 LC","20","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/19/2023","AQS","350010029","21","5.1","ug/m3 LC","28","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/20/2023","AQS","350010029","21","9.7","ug/m3 LC","52","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/21/2023","AQS","350010029","21","3.1","ug/m3 LC","17","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/22/2023","AQS","350010029","21","4","ug/m3 LC","22","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/23/2023","AQS","350010029","21","5.7","ug/m3 LC","32","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/24/2023","AQS","350010029","21","4.3","ug/m3 LC","24","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/25/2023","AQS","350010029","21","4.5","ug/m3 LC","25","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/26/2023","AQS","350010029","21","7.7","ug/m3 LC","43","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/27/2023","AQS","350010029","21","7.2","ug/m3 LC","40","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/28/2023","AQS","350010029","21","4.1","ug/m3 LC","23","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/29/2023","AQS","350010029","21","4.4","ug/m3 LC","24","SOUTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","738","Teledyne T640X at 16.67 LPM (Corrected)","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
